	0	0	1	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
	0	0	2	2	0	0	0	1	0	0	1	0	8	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	1	2	0	0	0	0	0	0	0	0	0	0	2	13	1	0	0	0	0	0	0
	0	0	0	2	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
	1	2	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
	0	0	1	0	8	13	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	4	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	3	5	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	10	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	7	11	14	4	0	0	2	12	0	0	0	0	0	0	1	0	0	5	0	0	0	0
	0	1	0	0	0	0	0	0	2	0	6	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	13	24	19	3	12	1	6	0	9	6	0	0	0	0	0	12	39	1	0	0	0	0	0	0
	1	1	3	2	0	0	0	0	0	19	14	0	0	1	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	5	11	1	5	7	16	18	14	4	0	9	3	26	32	6	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0
	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	1	0	0	0	6	5	1	9	3	29	17	4	3	2	85	42	35	3	1	0	0	0	3	0	0	2	3	52	0	0	3	3	0
	4	0	0	0	0	3	11	13	5	13	13	20	7	1	5	1	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	1	4	1	11	4	28	7	11	30	5	11	38	8	0	0	1	3	1	35	3	0	28	1	0	11	1	2
	0	0	0	1	0	0	15	23	1	3	18	28	5	0	13	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	18	11	14	10	30	31	1	2	3	6	11	1	9	14	13	0	0	0	1	3	3	0	15	14	0	1	11	5	0
	2	1	2	0	0	0	0	14	7	9	0	0	0	0	0	3	7	2	0	12	2	0	0	0	0	0	0	0	0	0	0	0	9	6	10	14	35	37	10	12	3	0	1	1	4	11	6	1	2	0	0	0	0	3	9	3	2	4	0	1	1	0	0
	0	1	1	0	0	3	4	6	1	0	0	0	0	0	0	41	0	1	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	10	15	58	53	11	15	5	0	0	0	11	13	16	4	0	0	0	0	0	0	0	0	22	2	0	0	0	1	0
	0	0	1	2	1	1	11	0	0	0	0	0	0	0	0	14	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	33	6	5	5	9	0	4	8	5	1	2	2	0	1	0	0	0	0	2	35	2	0	0	1	0	0	0
	2	0	0	3	5	13	16	0	0	1	4	5	0	0	1	5	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	9	21	1	11	7	3	6	6	7	2	24	53	2	4	6	0	0	0	6	5	1	0	0	1	0	4	26
	7	9	0	0	0	0	1	0	0	0	2	0	1	0	0	46	8	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	10	28	0	3	3	4	4	16	13	3	22	63	17	13	2	0	0	0	0	0	0	0	0	0	1	9	28
	2	9	3	0	0	0	1	0	0	0	0	0	1	3	12	61	32	3	8	0	0	0	0	0	0	0	1	1	0	0	0	2	3	3	6	17	15	25	13	0	2	11	7	13	11	9	4	36	16	3	9	0	6	2	0	0	0	0	0	4	1	0	11
	3	0	0	0	0	0	0	0	0	0	0	0	0	6	14	33	7	27	15	0	0	0	0	3	1	1	5	9	0	0	0	5	1	15	10	3	8	14	43	9	4	6	5	9	10	0	3	35	3	0	0	6	6	0	4	0	0	0	0	5	7	1	29
	0	1	0	0	0	0	0	0	0	0	0	2	0	6	24	16	27	25	22	2	0	0	0	8	4	17	4	0	0	0	0	4	5	14	11	9	21	21	16	16	16	8	12	22	9	1	1	22	0	0	5	27	3	9	3	0	0	0	11	12	4	0	15
	0	0	0	0	0	2	4	0	0	0	25	2	2	7	16	26	25	30	15	2	0	6	3	12	2	1	0	0	3	0	0	1	0	2	19	15	10	6	26	17	35	1	1	1	12	5	4	28	7	6	6	15	20	10	0	0	0	1	17	16	58	6	0
	1	0	0	0	1	0	0	1	0	4	13	1	0	13	20	27	17	0	1	3	0	24	1	0	6	2	0	0	2	1	6	2	1	0	12	12	11	1	14	11	1	0	5	28	27	2	4	16	13	19	44	36	10	0	1	0	0	3	15	47	41	15	0
	0	0	0	0	0	1	0	0	1	0	2	0	0	4	15	25	11	0	0	0	14	18	0	0	16	17	0	0	0	3	6	13	25	8	37	130	30	1	7	12	5	5	98	41	14	7	9	37	14	22	9	17	2	0	0	0	0	2	28	18	12	18	8
	0	0	0	0	0	0	0	0	1	0	0	1	0	3	14	25	12	0	1	7	21	13	1	0	1	1	4	0	24	2	11	29	45	30	21	39	27	43	45	19	5	4	12	27	26	3	2	16	10	21	9	21	0	0	0	0	0	1	9	14	2	6	0
	0	0	0	0	2	2	0	1	7	55	7	4	1	15	21	5	23	10	1	15	2	2	3	0	1	35	36	1	73	35	0	76	144	12	5	9	33	32	9	9	13	27	31	3	0	2	9	4	12	41	11	0	0	1	0	0	1	2	0	0	0	2	0
	0	0	0	0	2	4	5	0	1	24	66	51	5	7	11	5	42	15	10	8	0	0	1	4	0	51	98	11	76	87	21	17	39	20	7	10	16	32	14	32	13	15	13	22	5	15	16	1	8	27	2	0	0	0	0	0	0	0	0	0	0	0	1
	6	0	0	0	0	0	0	0	0	2	1	2	9	1	10	15	9	7	14	6	0	0	0	7	13	20	109	74	147	135	96	37	44	51	36	23	32	13	13	10	8	15	8	21	2	24	40	4	12	4	0	0	0	0	0	1	2	0	0	0	0	0	0
	45	13	2	0	0	0	0	1	0	0	0	10	10	13	11	27	56	60	48	0	2	5	3	1	16	50	27	72	125	136	61	51	27	66	33	37	39	22	20	9	13	4	11	22	15	23	16	6	30	7	0	0	0	0	0	1	0	0	0	0	0	0	0
	7	16	14	11	4	0	0	0	0	1	0	7	28	21	10	40	151	150	15	18	17	7	13	4	38	46	75	88	129	72	96	69	32	22	22	37	5	10	41	60	30	11	15	8	14	25	3	15	22	18	0	0	0	0	4	0	0	0	0	0	0	1	4
	23	18	17	28	27	7	2	0	0	0	1	10	68	95	49	78	152	182	70	146	108	76	17	18	10	25	48	42	32	22	8	19	7	19	34	6	7	10	17	17	36	8	0	3	0	2	9	48	29	22	11	0	1	0	6	0	0	3	5	6	7	3	12
	1	14	37	10	19	18	13	3	0	0	0	3	36	90	77	96	255	74	44	41	7	12	11	16	15	21	47	21	3	7	0	0	1	15	20	8	19	7	3	2	2	16	8	0	0	8	26	16	7	23	32	2	0	2	4	0	2	22	13	8	24	11	8
	4	15	7	1	24	23	34	19	3	0	1	0	0	9	64	131	170	13	29	29	42	33	44	16	10	32	23	31	30	15	0	0	0	10	3	13	17	14	1	13	98	91	50	28	27	42	53	28	1	23	6	0	16	25	1	0	6	36	18	16	20	25	16
	28	13	0	0	10	14	8	1	4	1	6	6	0	0	1	0	1	1	3	12	19	72	48	8	15	55	46	0	13	27	30	2	10	0	16	14	0	0	0	0	9	44	60	75	46	94	72	6	19	25	21	10	5	0	0	1	13	18	15	13	22	14	0
	7	4	2	11	20	16	7	22	17	2	46	34	11	0	0	0	0	0	0	0	8	41	5	15	29	22	15	2	0	36	20	26	66	8	7	0	0	0	0	0	0	11	34	25	11	40	34	18	29	26	28	15	0	0	0	9	34	65	32	36	20	17	1
	13	40	16	12	30	14	4	6	1	0	4	25	26	4	2	3	16	1	0	0	0	0	11	14	16	15	53	4	0	25	70	28	15	50	2	0	0	8	0	2	0	0	0	0	4	25	18	29	24	5	11	0	0	0	4	12	35	21	28	28	29	8	0
	5	9	3	9	36	3	36	43	0	17	39	66	24	26	0	53	60	44	6	1	0	0	4	1	51	61	7	0	0	0	5	11	7	0	0	1	1	38	59	136	32	22	11	2	0	2	1	1	8	0	0	0	0	5	2	9	22	32	40	21	5	2	0
	16	4	20	31	46	11	37	22	14	24	39	48	35	20	8	5	45	77	33	3	0	0	0	2	30	7	10	6	4	0	7	4	0	0	1	10	120	80	34	79	33	31	11	15	0	0	0	0	0	0	0	0	14	0	4	1	0	6	21	0	0	0	0
	23	3	22	9	18	7	31	0	1	23	28	25	38	72	9	6	0	21	31	19	1	0	0	2	0	0	1	8	2	4	0	0	0	2	3	43	111	42	37	48	49	21	16	11	13	1	0	0	0	0	2	5	45	10	20	5	0	5	11	0	1	5	0
	8	0	1	4	2	1	0	0	5	8	34	30	2	15	7	14	19	18	7	30	69	30	3	3	1	0	0	0	0	0	0	2	0	3	3	58	41	46	38	26	34	38	37	67	24	12	6	10	69	36	5	46	75	59	53	19	23	13	0	0	1	1	2
	1	1	6	7	6	4	1	11	11	46	18	18	15	14	12	3	11	0	7	3	7	15	8	18	52	7	1	0	3	0	3	0	24	31	3	9	65	73	37	41	42	34	40	89	42	18	2	10	42	21	39	22	30	72	45	16	27	28	12	6	2	1	11
	9	18	13	3	17	18	4	14	24	18	15	11	7	3	10	9	16	3	18	23	17	30	25	3	2	1	0	1	0	3	0	1	28	14	17	0	71	139	53	95	74	53	72	45	16	9	0	1	7	24	11	43	16	33	35	14	5	26	6	33	6	2	2
	20	7	9	20	11	3	9	4	10	13	21	10	6	10	12	17	26	25	17	2	11	1	27	9	0	0	0	1	5	20	5	30	6	1	15	15	10	134	82	60	42	6	39	25	25	3	3	1	0	0	4	4	12	5	12	20	39	12	16	13	14	18	20
	11	2	5	26	2	3	2	5	17	19	8	21	9	20	3	3	27	30	1	0	1	1	2	12	2	1	0	3	25	31	20	2	2	43	86	49	6	39	68	38	14	4	0	13	19	2	4	16	22	12	2	0	0	1	2	21	21	26	20	4	23	15	9
	0	0	13	13	2	11	0	12	3	22	46	32	5	15	32	18	4	71	23	22	10	23	9	36	2	15	10	19	68	20	39	13	5	27	52	30	14	20	50	23	8	14	23	2	1	13	0	0	4	1	0	6	42	0	3	39	95	18	15	0	4	2	5
	1	2	11	10	7	3	0	19	71	24	28	62	33	15	24	13	20	81	32	13	40	20	54	31	2	5	27	35	62	7	24	39	7	13	43	26	7	4	13	37	44	19	1	2	7	0	0	0	7	0	4	0	3	1	0	31	64	19	2	0	14	11	0
	2	3	20	14	11	33	6	19	50	69	30	16	13	5	4	13	1	6	8	10	12	17	46	61	32	12	8	34	68	15	3	10	9	2	4	0	0	1	0	53	41	38	11	1	0	0	0	0	0	0	0	0	1	0	0	5	29	26	4	1	18	7	0
	1	6	16	0	0	23	7	3	28	13	14	20	11	1	2	16	3	0	17	36	5	0	1	1	5	15	1	6	12	0	2	1	1	0	0	0	3	7	1	12	17	29	13	0	0	0	0	0	0	0	0	4	8	10	2	1	0	0	1	0	73	2	10
	0	1	16	0	1	2	0	3	4	34	5	31	18	2	0	1	3	0	13	32	3	1	2	3	0	0	0	0	0	3	0	0	0	0	0	2	9	9	4	10	30	3	0	0	0	0	0	0	0	0	0	6	8	3	0	0	0	5	1	45	30	12	0
	0	0	0	0	1	0	10	24	9	0	6	23	9	9	0	7	2	2	1	0	1	1	10	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	8	12	5	0	1	0	0	0	0	0	0	0	0	0	5	4	0	0	0	13	0	9	3	0	0
	0	0	0	0	0	0	4	6	8	3	7	22	9	6	0	0	0	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	2	4	0	0	0	17	0	0	0	0	2
	0	0	0	1	12	0	0	1	2	5	8	9	38	17	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	4	1	0	0	0	8	1	0	0	7	2
	0	0	0	0	0	0	0	0	32	18	10	0	14	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	4	0	3	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	1	0	0	0	0	16	11	12	8	4	0
	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	22	24	32	30	30	21
